stock_id,stock_name,status,hotflow_score,score_pr,pr_rank_momentum,pr_rank_slope_5d,pr_hot_persistence_20d,pr_amount_z_60d,pr_amount_expansion,pr_rs_combined,pr_weekly_ma20_slope,amount_rank,rank_score,rank_change,rank_momentum,rank_slope_5d,hot_persistence_20d,amount_expansion,amount_z_60d,rs,rs_ma20,rs_trend,weekly_ma20_slope,ret_5d_pct,ret_20d_pct,rs_strength_20d_pct,close,amount_million,classify_reason
6207,雷科,C 過熱或排除,93.95,100.0,99.5,97.5,78.6,98.4,98.7,99.6,64.3,40,61,66.0,61.0,12.2,4,8.9,5.11,0.003206,0.002299,1,2.799,29.6,127.2,118.87,144.5,7835.9,近 5 日漲幅 29.6% > 25% — 漲過頭
2481,強茂,A 主流形成中,93.08,99.9,96.0,94.4,97.8,91.7,87.2,96.1,68.9,21,80,13.0,13.0,5.9,20,2.72,2.45,0.003661,0.003208,1,3.312,1.54,65.83,57.5,165.0,12261.4,主流評分排前 0%（全市場 PR） | 近 5 日名次推進速度 +5.9 > 0（資金推升中） | 近 20 日上榜 20 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3406,玉晶光,A 主流形成中,91.55,99.7,98.2,94.2,78.6,96.6,94.2,82.9,83.4,72,29,38.0,29.0,5.8,4,4.53,3.66,0.015132,0.013498,1,8.615,13.1,34.78,26.45,682.0,4777.2,主流評分排前 0%（全市場 PR） | 近 5 日名次推進速度 +5.8 > 0（資金推升中） | 近 20 日上榜 4 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
8043,蜜望實,A 主流形成中,91.46,99.6,98.1,94.0,82.1,91.5,92.7,97.6,61.4,73,28,100.0,28.0,5.6,6,3.92,2.37,0.003539,0.002913,1,2.4435,13.12,77.62,69.28,159.5,4447.6,主流評分排前 0%（全市場 PR） | 近 5 日名次推進速度 +5.6 > 0（資金推升中） | 近 20 日上榜 6 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3357,臺慶科,A 主流形成中,91.45,99.4,96.6,92.1,80.5,94.9,92.1,94.9,77.3,82,19,212.0,19.0,3.0,5,3.83,3.03,0.006567,0.005862,1,6.0425,3.14,57.87,49.53,296.0,4205.2,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +3.0 > 0（資金推升中） | 近 20 日上榜 5 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2357,華碩,A 主流形成中,90.42,99.3,95.5,94.6,92.6,84.7,81.7,86.2,85.0,47,54,9.0,9.0,6.6,17,2.09,1.61,0.019969,0.016952,1,9.675,18.27,38.46,30.13,900.0,7145.0,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +6.6 > 0（資金推升中） | 近 20 日上榜 17 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
1503,士電,A 主流形成中,90.28,99.1,99.5,95.7,78.6,98.1,98.5,71.3,55.7,54,47,115.0,47.0,9.4,4,8.35,4.77,0.005358,0.004861,1,1.9575,10.27,19.26,10.93,241.5,6573.7,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +9.4 > 0（資金推升中） | 近 20 日上榜 4 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3363,上詮,A 主流形成中,88.98,99.0,99.5,96.8,84.9,87.1,84.5,59.1,91.7,53,48,40.0,40.0,10.4,8,2.44,1.82,0.020146,0.019586,1,20.695,13.93,12.1,3.77,908.0,6635.1,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +10.4 > 0（資金推升中） | 近 20 日上榜 8 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6139,亞翔,A 主流形成中,88.77,98.8,92.6,99.0,91.5,90.0,82.9,61.1,83.8,41,60,1.0,1.0,17.9,15,2.19,2.23,0.017927,0.0176,1,8.945,3.06,13.17,4.83,808.0,7595.6,主流評分排前 1%（全市場 PR） | 近 5 日名次推進速度 +17.9 > 0（資金推升中） | 近 20 日上榜 15 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6127,九豪,B 觀察中,88.34,98.7,95.8,92.0,74.5,93.9,91.2,94.8,42.3,89,12,78.0,12.0,2.4,2,3.58,2.73,0.001677,0.001348,1,1.2088,12.33,57.34,49.0,75.6,3726.7,主流評分排前 1%（未完全達 A 級條件）
2882,國泰金,A 主流形成中,87.82,98.5,97.6,91.8,90.2,94.7,86.0,75.2,23.9,50,51,24.0,24.0,2.3,13,2.6,2.9,0.002219,0.001929,1,0.496,16.69,25.0,16.67,100.0,6926.9,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +2.3 > 0（資金推升中） | 近 20 日上榜 13 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2327,國巨*,A 主流形成中,87.6,98.4,92.6,91.0,97.8,68.8,66.7,99.6,92.3,11,90,1.0,1.0,1.2,20,1.36,0.48,0.017062,0.014266,1,21.14,4.2,97.69,89.35,769.0,22329.5,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +1.2 > 0（資金推升中） | 近 20 日上榜 20 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2059,川湖,C 過熱或排除,87.42,98.2,99.5,94.0,78.6,93.8,87.4,42.3,98.5,43,58,88.0,58.0,5.6,4,2.73,2.7,0.124692,0.117537,0,80.125,10.96,5.64,-2.69,5620.0,7474.9,相對強弱未轉強（弱於大盤）
2493,揚博,C 過熱或排除,87.3,98.1,93.1,89.7,71.1,97.5,97.5,83.5,53.8,99,2,42.0,2.0,0.4,1,6.2,4.57,0.003949,0.003408,1,1.8375,11.25,35.36,27.03,178.0,3373.7,量能爆衝（Z=4.6）但近 20 日僅上榜 1 天 — 缺乏持續性
5351,鈺創,A 主流形成中,86.92,97.9,99.5,92.5,83.5,89.3,86.3,63.7,52.5,61,40,46.0,40.0,3.6,7,2.65,2.09,0.001913,0.001958,1,1.7485,0.0,14.78,6.45,86.2,5751.0,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +3.6 > 0（資金推升中） | 近 20 日上榜 7 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3037,欣興,A 主流形成中,86.86,97.8,95.5,99.6,94.8,73.1,68.6,62.7,95.2,10,91,9.0,9.0,18.5,19,1.43,0.66,0.020701,0.021857,1,36.9175,-11.56,14.06,5.73,933.0,24329.7,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +18.5 > 0（資金推升中） | 近 20 日上榜 19 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
2379,瑞昱,A 主流形成中,86.77,97.6,97.0,95.5,84.9,89.6,84.8,50.8,73.6,60,41,20.0,20.0,8.0,8,2.45,2.2,0.014266,0.013648,1,4.495,10.86,8.61,0.28,643.0,5756.7,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +8.0 > 0（資金推升中） | 近 20 日上榜 8 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6209,今國光,A 主流形成中,86.69,97.5,93.3,90.0,78.6,94.8,94.4,82.0,34.2,98,3,81.0,3.0,0.6,4,4.54,2.97,0.00195,0.001798,1,0.8305,7.59,33.18,24.85,87.9,3380.1,主流評分排前 2%（全市場 PR） | 近 5 日名次推進速度 +0.6 > 0（資金推升中） | 近 20 日上榜 4 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
3450,聯鈞,A 主流形成中,86.48,97.3,99.5,89.2,88.9,77.0,72.1,73.6,86.3,27,74,44.0,44.0,0.1,11,1.57,0.89,0.011116,0.010933,1,10.04,2.14,22.2,13.86,501.0,9500.6,主流評分排前 3%（全市場 PR） | 近 5 日名次推進速度 +0.1 > 0（資金推升中） | 近 20 日上榜 11 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
8299,群聯,C 過熱或排除,85.32,97.2,94.2,98.4,97.8,83.4,73.4,27.3,96.7,6,95,5.0,5.0,16.5,20,1.61,1.42,0.054359,0.059912,0,57.35,-4.85,0.82,-7.51,2450.0,28406.0,相對強弱未轉強（弱於大盤）
3036,文曄,A 主流形成中,85.01,97.0,95.5,93.4,90.7,74.3,70.6,66.4,80.2,80,21,9.0,9.0,4.7,14,1.49,0.75,0.006235,0.006578,1,6.98,-2.6,16.84,8.51,281.0,4235.0,主流評分排前 3%（全市場 PR） | 近 5 日名次推進速度 +4.7 > 0（資金推升中） | 近 20 日上榜 14 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6223,旺矽,A 主流形成中,84.91,96.9,98.8,90.5,97.8,65.1,63.3,63.6,99.6,34,67,35.0,35.0,0.9,20,1.27,0.33,0.127909,0.136441,1,181.875,-3.27,14.73,6.39,5765.0,8326.4,主流評分排前 3%（全市場 PR） | 近 5 日名次推進速度 +0.9 > 0（資金推升中） | 近 20 日上榜 20 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
6669,緯穎,A 主流形成中,84.76,96.7,95.5,97.8,97.8,68.9,63.2,51.9,96.4,23,78,9.0,9.0,14.9,20,1.26,0.48,0.12558,0.124901,1,55.35,3.95,8.85,0.51,5660.0,11506.8,主流評分排前 3%（全市場 PR） | 近 5 日名次推進速度 +14.9 > 0（資金推升中） | 近 20 日上榜 20 天（持續被關注） | 相對強弱轉強 + 週線 20 均向上（中長期多頭）
